100000 100000
1 5840 88887
0 10242 95483
0 5514 87217
1 15011 90443
0 16785 81108
0 3771 98502
0 9077 85836
0 14197 83249
1 8846 91633
1 4761 94577
0 14670 84928
0 5080 91172
0 5105 80072
0 1836 89292
1 15631 88596
1 5024 90917
0 61 95080
1 18316 82564
0 11219 80159
1 19984 95735
0 10973 85236
0 1369 95006
0 13014 82583
0 15211 85717
0 5438 83761
0 14041 81705
0 15732 97151
1 18908 93907
1 15174 93619
0 13586 82242
0 5459 83335
1 3015 92920
0 12719 97065
1 13189 84786
0 1555 92705
0 5808 85232
1 10586 89390
0 4492 83603
1 19968 88182
0 10077 97758
0 350 98362
0 313 88421
0 19088 82883
0 18318 93205
1 9534 90778
0 842 84284
1 11566 98589
0 10963 92105
0 12885 87525
0 17763 93538
0 17205 93262
1 12611 90968
0 1755 81704
1 19169 96223
1 3683 84550
0 8012 86473
0 14909 96584
1 5066 94903
0 10038 82935
0 12872 85487
1 14256 98156
0 13796 82049
1 14271 88853
0 6158 94232
0 10996 84257
0 14217 91270
0 14848 86452
1 2496 87924
1 14098 86927
1 16869 82363
1 6635 97569
0 574 87470
0 7729 81302
0 7773 91835
0 2633 91327
0 8470 97463
0 12528 91128
0 6414 93211
1 8122 96823
0 17381 93829
1 18522 99337
1 6732 90396
1 9752 85299
0 5913 81863
0 5305 95013
1 10929 84845
0 13976 84880
0 569 85031
1 18709 82942
0 17446 93721
0 17698 97993
0 8153 92440
1 15632 97549
1 19661 88516
0 12837 96390
0 9390 87891
0 8732 93548
1 3414 91810
1 8792 96386
1 10071 89287
0 548 93975
0 7977 83093
0 4456 97834
0 7098 97081
0 15007 82377
0 13202 96925
0 8205 95378
1 17974 90908
0 1418 99245
0 13301 86837
0 2406 81986
0 12786 94220
0 8392 87099
0 6437 89884
0 5839 82459
0 15297 95383
0 9072 92903
1 9820 96301
0 12400 88733
0 7311 92341
1 9606 80916
1 10813 85619
1 12245 94317
0 17749 82695
0 5293 92472
1 15161 83701
0 14830 84965
0 15488 80200
0 8454 94695
1 292 88175
1 3193 81483
0 1551 94347
0 13830 98593
0 7484 93183
0 5707 83899
0 1918 85956
1 7672 86869
0 14892 84258
1 7803 94841
1 2666 90255
1 9822 86463
0 6135 90596
0 16407 97902
1 10003 82990
0 11365 80546
0 842 93493
0 17638 84653
0 8675 86367
1 11795 93468
0 6397 98214
1 11970 85075
0 16278 87546
0 2847 85865
0 2355 93320
0 5106 92414
0 13797 91888
0 15173 93271
0 3201 82622
1 17489 92577
0 9443 86283
0 11442 80801
1 9887 96585
1 18470 93372
0 16796 96108
0 9612 87873
0 19096 88019
0 13482 93013
0 5783 80032
0 15977 96629
0 1120 99642
0 7148 99933
0 4000 95974
0 13703 83833
0 7046 91546
1 15973 84235
0 2543 85221
0 13289 82079
0 7774 88241
0 4186 88762
1 16924 95696
0 5004 93651
1 4346 89850
1 14690 95975
0 18568 83739
0 13848 99611
1 12158 84733
1 2045 86784
1 12855 88273
0 13568 89800
0 17971 98977
1 5493 80424
1 7544 83362
0 3103 94225
1 1748 88164
1 15934 86871
0 16137 84994
0 1204 84297
0 9465 97917
0 14207 86003
0 678 95682
1 7385 93086
1 1080 94945
0 6124 97661
0 7437 90826
0 4369 80732
0 3518 94980
1 18933 85005
1 1661 92686
1 4347 94670
1 7248 99345
1 10324 99348
1 1213 85349
0 4092 98352
0 1286 89836
0 12186 99781
0 4701 84163
0 11433 97569
1 2715 91706
1 13783 98488
0 11124 84302
1 2134 81774
0 19357 83510
0 17225 95045
0 14703 85839
0 2964 93836
0 17340 91477
1 1001 86041
0 17312 88140
0 4331 81840
1 13251 98548
0 5199 80548
1 11344 80971
1 7952 91086
1 16037 95748
0 4509 84786
0 10471 85047
0 7450 86301
0 6420 90161
0 303 95750
1 17419 93117
0 19771 95102
0 8907 89106
0 7564 85867
0 19943 98689
1 3498 92952
0 1807 88830
0 16578 87221
0 10203 96877
1 4859 84234
0 4429 84899
0 9448 91785
0 2757 82423
0 18743 86743
0 15638 94814
0 8969 83746
0 17118 84328
1 14497 90449
0 19439 81025
1 17185 98318
0 11307 86578
0 1361 87541
0 5994 89349
1 15587 83569
0 6177 94479
0 1331 84222
1 750 91133
1 9452 80792
0 2796 81932
1 12800 99719
1 4388 94310
1 6906 95123
0 8753 97840
1 11061 86096
0 13474 84017
0 1149 96752
1 14402 89048
1 12611 80204
0 9440 88068
0 17906 83098
1 8401 80824
0 9038 92548
1 16699 98764
1 19151 99542
0 16105 91667
0 7933 80852
0 6375 90740
0 19022 84823
1 6763 93206
0 259 97210
0 16727 95043
1 1519 91426
0 1636 98144
0 19800 96750
1 6395 81238
1 7859 96725
0 5141 92078
1 12403 83585
0 6433 95677
0 17193 81529
1 7915 80711
0 13903 81950
0 6967 95276
0 19475 99016
0 19906 98363
0 9327 89840
0 10716 87373
0 221 93666
0 16866 88057
0 8004 94523
0 12907 97019
1 11600 94739
0 17686 86502
0 14259 98323
1 14297 87431
0 18140 89044
0 773 97326
0 2771 82415
0 15430 86605
1 2196 83267
0 7552 98591
1 15976 80570
0 19534 97592
0 12977 86879
1 6499 90128
1 4274 94433
1 5429 92055
1 8632 87521
0 13212 83734
1 18295 82349
0 9464 88151
0 8350 98531
0 5137 89065
0 10704 91559
0 670 85557
0 9593 81709
1 4802 95238
0 11180 95608
0 13060 97995
0 5540 87113
0 2327 92455
0 6043 90049
0 3429 94152
0 14954 85842
1 1024 89788
1 1795 95666
0 141 92827
1 2658 83771
0 15840 84639
1 382 94244
0 11852 87852
0 707 81889
0 5343 93987
0 4893 95143
1 14957 83343
1 7429 96351
0 9940 80365
0 4978 97344
0 2533 98571
1 14338 96376
1 13026 96054
1 14849 93671
0 19760 95680
0 11322 88479
1 8793 96979
1 4609 90214
1 14844 86437
1 12476 82030
0 12639 94998
0 16712 96317
0 5189 95546
0 11182 91676
0 19999 85088
1 3803 93301
0 2053 92122
1 8401 80145
0 485 95521
0 16165 91247
1 952 99573
0 13753 85011
1 911 97919
1 496 96274
0 16115 99719
0 5456 86821
0 18502 92891
0 13695 84957
1 14345 96774
0 4196 93101
0 10991 81300
0 16155 95492
1 451 81753
1 13673 85701
1 8227 90424
1 7234 93291
1 19735 99622
0 19742 99212
0 11771 82852
0 1848 99887
1 15665 94218
0 11760 92484
0 5654 83667
0 13128 84417
0 10933 91929
1 7055 97109
0 15640 98760
0 13547 93932
1 6889 95571
0 3801 81238
0 18802 82047
0 1166 96203
0 15221 85034
0 12164 81529
0 15851 81867
1 17881 84931
0 3679 95113
0 7089 91171
0 12707 87740
0 832 87463
0 3267 97730
1 11007 98682
1 4260 85911
0 4335 81433
0 17911 98802
0 11144 99522
1 13270 91577
0 13689 88359
1 8442 97626
0 10077 94107
1 16075 82744
1 7860 82370
0 16255 90766
1 13512 86522
0 9345 83703
0 8346 92138
0 3975 83961
0 13355 86395
1 3711 94287
0 16179 85456
1 9725 98408
1 2027 96661
0 6179 84569
1 17231 86005
0 12388 94511
0 898 92179
0 15894 83531
0 11626 85055
1 15707 90576
0 13166 97413
1 6345 88542
0 2142 91065
0 6169 88653
0 18395 85627
0 16798 91217
0 12177 87192
1 17269 90992
1 19339 99346
1 2302 97932
1 15088 94271
0 1248 91767
0 12150 87230
0 654 93230
0 13207 93855
1 5547 87542
1 12520 94004
0 2426 95528
0 5708 92355
1 18132 88960
1 10882 87191
1 15637 95232
0 12311 87013
0 19353 82744
0 18399 84208
0 3339 81783
0 14473 88275
0 12630 95418
0 18922 81508
0 2118 82656
1 10277 90507
0 7658 96667
0 1166 88199
1 9225 87113
0 4694 81679
0 6649 87996
0 939 88520
0 15210 86777
1 3347 99099
0 8770 97852
1 14219 99184
0 7511 81632
0 14859 89554
1 3092 84147
1 18221 96635
0 16840 82356
0 16112 81503
1 10735 92623
0 15484 92568
0 17748 81728
0 5248 90734
1 13933 86319
1 15867 91866
0 7789 86227
1 3623 82638
0 16365 81662
0 8764 99354
1 14107 87310
1 9005 88429
0 16884 89738
0 8174 95999
1 11157 81431
1 10692 83020
0 6867 90715
1 16737 93702
0 4824 89814
1 3357 94696
0 15233 80086
0 19515 90760
0 11148 96460
0 4319 92335
0 8348 93483
1 7751 98529
0 8016 86049
0 7383 97145
0 4386 81920
0 8339 94612
0 6184 83937
1 7470 94579
0 17169 84361
0 10374 82290
1 34 86612
0 10958 97664
0 10586 82289
0 8834 89349
1 6959 99604
0 6375 94153
1 537 94027
0 6657 92869
0 10788 97483
0 2526 80657
0 6370 91800
0 136 89769
0 19674 91893
0 8260 94837
1 7021 95139
0 3920 92692
1 10355 98170
0 17867 85233
1 14628 89590
0 7730 89477
0 11850 86658
1 16987 90118
0 8663 89134
0 7695 95961
1 5634 82995
0 17320 96870
1 4461 96123
0 3599 88807
1 10252 88945
0 11002 96705
0 11904 88742
0 712 89542
0 9269 93751
0 16154 89298
0 13652 82563
0 6337 89682
0 16624 94572
1 15748 81015
0 16354 98470
1 12345 82424
0 13886 98905
0 8318 93118
0 7440 91871
0 14464 85948
0 17009 95452
1 3336 80773
0 6490 99705
0 6981 92942
0 93 82992
1 487 96885
0 2616 97161
1 8410 95421
1 2530 90945
0 8759 88375
0 5363 84207
1 9541 94380
1 729 83915
0 8194 83310
1 3886 97979
0 14306 84557
0 15992 92102
0 13940 88547
1 1222 89389
0 11702 93426
0 5145 88481
1 13750 98891
0 2883 97308
0 13512 88311
0 18586 96968
0 10637 91114
1 6156 89003
0 6632 91607
0 10116 98880
0 9642 93384
0 11519 82494
0 16074 93963
0 18458 91121
0 2268 91734
1 10689 85349
1 5092 82764
0 11847 91484
0 7637 81408
0 18211 83480
0 19809 87368
0 13922 94069
0 7137 89522
0 10071 88116
1 11769 90059
0 10923 98628
0 757 89419
1 19139 80411
0 996 82871
1 13968 94836
1 2077 92236
1 7033 93467
0 9362 95487
0 17693 93245
0 12925 85897
1 13553 89179
0 11995 93175
0 18190 98843
1 430 88218
0 4184 98849
1 936 85069
1 2140 84386
1 19540 93731
0 16197 86711
1 5595 93907
1 19709 83939
0 17002 85684
0 13206 90647
0 14642 83340
0 9314 86980
0 12230 82898
1 4107 96608
0 12989 93356
1 6026 86743
0 4760 99499
0 8212 82282
1 4568 87705
0 3160 91617
1 15545 87689
0 19702 94921
0 14689 90336
0 12480 93016
0 18434 80658
0 13767 82599
1 3556 87783
0 6122 86747
0 1438 98777
0 12288 88965
1 4336 84777
0 13128 99116
0 589 90311
1 2328 80599
0 1046 95471
0 3370 98397
0 12852 99042
1 10034 98517
0 7425 99034
1 8963 83241
0 19544 84212
0 2444 81628
0 1051 87313
0 19012 97360
1 17441 95912
0 18172 97817
0 1964 90783
0 12243 82424
0 19161 99550
0 15822 93784
0 3763 93221
0 3455 89341
0 6205 99009
0 3052 94339
1 18266 96952
0 18217 91546
1 10216 93620
0 16304 81842
0 9392 80574
1 11533 84647
0 10425 80605
0 584 92239
1 19512 87608
0 8208 80790
0 15553 92845
1 9974 88284
0 9757 82357
1 9886 93914
0 18680 96476
0 7012 84453
0 15638 95145
0 4854 88218
0 17332 85177
0 3603 99967
0 4010 84540
0 9 88034
0 13422 94719
1 1489 87624
1 8907 80091
0 17168 94920
0 10231 88260
0 5873 88734
0 1668 91211
1 18028 81287
0 2070 94579
0 10631 86570
1 17918 85240
1 18441 80943
0 644 88117
0 17703 95762
0 6030 80554
0 8006 94169
0 11623 82054
1 5246 92727
0 1163 91646
1 12226 85014
0 527 82389
0 1172 95355
0 13582 96023
0 7399 94354
1 11253 84804
1 4145 82713
1 17831 91824
1 17757 90602
1 7019 98080
1 11685 91538
0 7902 90297
0 19257 91909
1 10410 91602
1 11418 89547
0 4840 88658
0 14514 88352
0 15732 91404
1 9794 97355
0 7111 84332
0 632 99426
0 17100 80358
0 14555 98973
0 7521 95301
1 13281 81973
1 18850 96013
0 969 83100
1 17315 99289
0 2379 82027
0 15224 87376
0 16228 87564
0 3511 81772
0 3437 99032
0 5735 81472
1 17916 85376
1 18905 83147
0 19558 97849
0 10801 92397
0 8832 97831
0 13988 94209
0 9358 93796
0 13369 97301
0 18975 82131
0 5964 99496
1 10017 93267
1 2270 80941
0 1436 96823
0 18274 87064
0 9494 98467
0 2200 85661
1 11390 94438
0 11408 95013
0 14545 92042
0 17844 99489
1 8025 87421
0 8689 93865
0 2671 97385
1 16473 81460
0 9274 94620
0 2762 93674
1 10128 97809
0 15831 95446
0 10065 83891
0 17786 83888
0 2503 84145
0 4190 90604
1 9898 91651
0 11024 92457
1 7653 99740
1 5594 81108
0 19841 99441
0 7423 99515
0 5000 93722
0 15178 99048
0 11457 96466
1 8195 89677
0 10393 95068
0 7436 97116
0 5689 87507
1 17186 84614
1 18887 94618
0 17547 96484
0 6753 87425
0 10503 99208
1 18531 93501
1 3787 98013
0 4746 93887
0 5699 81359
1 4379 87108
0 18721 86041
0 12067 80872
0 15317 85337
0 16793 86556
0 19272 90113
0 8591 83155
0 19687 80638
0 19062 93993
0 6219 86512
1 729 86937
0 4283 89280
0 2250 90527
0 7748 89464
1 7675 93369
1 17281 98323
1 6365 84629
1 6499 92497
0 18499 93548
0 14011 85881
0 7154 99661
0 13754 82178
1 9838 84517
0 5665 89416
0 5196 94588
0 1297 83414
1 8454 85991
0 12361 84260
0 19760 95206
0 14851 93003
0 19882 80213
0 6502 87330
1 13408 85762
0 19044 92407
0 9171 85924
0 7124 89358
1 11836 95332
0 2363 84407
0 13776 99843
0 8148 84996
0 15760 96177
0 11933 83831
1 6870 89815
0 4511 81424
1 2805 82053
0 14851 82146
0 11969 85676
0 4673 94460
0 4890 97978
0 7872 81170
1 11257 89831
1 19152 82202
1 17351 87247
1 854 88564
0 1055 82176
0 17621 85634
0 16788 98532
1 5487 92220
0 4289 94188
1 7429 97164
1 10968 88071
1 1827 84233
1 12347 86384
0 19173 94190
0 356 97359
0 19677 96857
0 8472 86058
0 16207 93587
1 7720 81927
0 3396 90656
0 19289 99297
0 11291 87611
0 18495 86664
0 372 88890
0 281 93921
0 16976 91240
1 1179 84105
0 13482 87454
0 19726 92088
1 116 99773
0 3535 80320
0 8682 89203
0 11729 96406
0 5138 86304
1 17393 87532
0 4290 88111
0 855 95091
0 5840 91550
1 7569 92781
0 750 87168
0 1543 84888
0 5151 86169
0 17302 93188
1 474 80860
1 6525 81602
1 5232 99124
0 2504 81941
0 16177 97742
0 10054 96288
0 10605 81350
0 973 97711
0 3985 85518
1 14989 90336
0 19445 81850
0 12887 88600
0 18879 82487
0 18535 85355
0 7481 83896
0 16212 99670
0 967 95328
1 8373 81557
0 14903 98620
1 6457 95008
0 7971 82920
0 8755 85007
1 18894 96417
0 4302 90726
0 19620 83868
0 6791 90318
0 8749 80638
0 294 85873
0 15846 93915
0 11242 95428
0 4478 90137
0 9690 90699
1 10565 84481
1 18167 85058
1 13463 89559
0 572 91030
1 3280 96553
0 9936 83774
0 5695 95548
1 15822 88376
0 18216 98387
1 5989 96536
1 15589 84838
1 19144 83077
0 17997 98165
0 5497 82377
1 18989 86879
1 9235 93624
0 6359 95486
0 8081 88579
0 8683 86690
0 19772 85124
0 1826 90647
0 5333 80342
0 1541 89649
0 15912 94744
1 9203 92605
0 11755 82811
0 5668 99568
1 11211 89648
0 6957 98539
1 3068 92223
1 2705 85221
1 3714 88896
0 9925 85890
0 4004 81749
0 8942 93465
1 14532 91826
0 16459 96674
0 19321 89684
1 1422 81107
0 1143 92385
1 13519 82599
0 9487 94457
0 10687 92452
1 14921 87784
0 19844 92291
1 17739 85362
0 7583 92413
0 5912 86778
1 5167 84373
0 12988 88653
1 13422 89132
0 4725 92030
0 17986 88326
0 2199 83474
0 17269 80240
1 12075 89801
1 18493 98623
0 4729 93680
0 11587 95977
0 8693 94645
1 843 84970
1 12018 88846
1 4400 91159
1 11134 91524
1 13319 87518
0 7474 98097
0 8094 93348
0 10142 86801
0 2326 87610
0 8393 91960
0 7982 82063
1 8215 88317
0 2530 98106
0 10691 80639
1 3636 97262
0 18656 80894
0 6059 83726
1 7164 96080
0 5036 81800
0 4274 97561
0 19555 92004
1 17543 86665
0 5769 98705
0 7844 87225
0 1384 88192
0 4428 80699
0 16813 96977
0 1105 98754
0 1672 87351
1 8012 95497
0 18496 84165
0 7939 93366
0 5221 82345
0 10938 97665
0 4893 92445
1 10433 93517
1 19756 91498
0 12305 92989
0 1537 91860
0 10130 99741
0 8501 94027
0 6153 88370
0 15969 82431
0 15180 92869
0 11620 85709
0 11781 93142
1 855 87445
0 10694 96525
0 9369 90064
0 15011 85287
0 18397 90452
0 13245 82914
0 3338 80323
1 18654 99252
0 13139 90336
0 10476 98050
0 6811 95624
0 2332 81283
1 8584 92217
0 14635 97793
0 835 86517
0 15284 82384
0 4921 86092
1 17830 85386
0 2925 99185
0 14301 98866
0 15764 96182
0 6302 91469
0 7594 90086
0 17229 93834
0 7493 88616
1 11980 88732
0 16755 92053
1 5870 80184
0 7244 86389
1 1197 82549
0 17754 97213
0 16923 93284
1 5354 92554
0 9963 83152
0 444 90601
1 13052 82334
0 17966 89838
0 19790 97320
1 8757 94033
0 19940 83500
0 17495 80678
0 17788 90698
0 858 91069
1 7244 81934
0 520 81865
1 2450 91262
0 9801 97598
1 16789 89418
0 16806 85368
1 6454 95548
0 253 95640
0 14479 82552
0 18790 99018
0 17617 87834
0 11736 89024
0 7929 91878
0 9740 83774
0 4083 97908
1 1378 88923
1 9523 88373
0 13256 82563
0 2690 87399
0 11097 84324
0 4111 80755
1 13218 90954
0 672 86610
1 7346 95650
0 12464 82821
0 16405 91429
0 2704 81640
0 17234 93495
0 10500 94296
0 7521 85074
0 11620 87662
0 16270 89009
0 11697 81781
0 8026 99277
0 5847 83804
1 7418 89421
0 16504 96501
0 4825 89948
0 7531 85306
0 11845 80769
0 15122 83845
1 12511 84263
1 11744 89355
0 8893 92816
0 6485 91881
0 35 99562
1 8433 93540
0 6347 83562
1 3338 95123
1 14203 86138
0 5902 89531
0 15369 86207
0 843 92025
0 3515 92461
1 18932 99389
0 13527 85917
1 9100 91582
1 9946 99196
0 1326 88888
0 17621 80520
0 13048 83849
0 3304 82031
1 6934 91053
0 18257 89931
0 8326 82869
0 18600 83656
1 13033 96440
0 5137 97879
0 9477 93674
0 1078 87320
0 11865 80939
1 13836 94063
0 18215 98402
0 10807 96035
0 10031 92572
0 2732 99145
1 922 83121
0 363 86770
1 15988 93261
0 17303 94842
0 19849 85561
0 11119 96841
0 15550 97971
0 14278 95892
0 16530 95527
1 18502 95529
0 1002 80844
1 14894 92635
0 840 98461
1 2622 91305
1 7014 98551
1 14561 80106
0 16557 90019
0 14039 99229
0 2360 90218
0 19504 81865
0 16259 80883
1 1692 97282
0 18335 97812
1 15940 98788
0 16607 83948
1 6823 80088
0 11757 92040
0 19363 90458
0 7345 81637
0 16048 99349
1 16671 87963
1 10280 95731
0 5448 81771
1 5139 92498
0 1843 99773
0 16006 80879
0 6398 98951
0 6873 85205
1 8931 91447
0 6852 94173
1 4048 98391
0 17401 92191
1 3173 98761
0 1862 82519
0 8828 87916
1 15414 98637
1 8648 90780
0 17484 97160
0 10989 83676
0 16255 91302
0 15093 96251
0 7833 97532
0 15670 86433
0 1221 91911
0 14446 88483
1 53 91760
0 8419 84694
1 15283 89265
1 5334 84776
0 14339 91805
1 3173 95503
1 8740 87219
1 10914 87428
0 17311 85111
1 332 96759
1 5023 93660
0 18610 95770
0 19835 83599
0 14549 82991
1 12814 83951
1 12046 98860
0 2097 90808
0 14940 90221
0 3671 93861
0 8426 86785
0 11933 89420
0 11064 89800
1 9060 91247
0 1006 93226
1 13436 83814
1 13687 93441
1 1099 95995
0 16510 92153
0 14232 97401
0 220 94064
1 1762 82408
1 11060 99795
0 10533 82752
0 8829 91582
0 12816 97969
0 2266 84721
1 17436 80873
0 12730 95756
0 5251 96408
0 7878 82594
0 9346 95566
1 5897 87309
0 11067 95274
1 7477 83041
1 9709 85618
0 14370 80309
1 1598 88188
1 17169 86141
0 2002 81400
0 17283 89652
1 2587 83353
1 19428 96293
0 2483 87063
1 17857 89970
0 3710 86836
0 2407 84361
1 13900 87930
1 7992 97122
0 12159 81911
0 16619 80056
0 5101 88856
0 5496 80127
0 15731 91061
0 12685 95855
1 7338 91351
0 19065 88711
1 4547 82623
0 15025 86118
0 7963 82476
0 15653 86264
0 1255 98392
1 15574 89687
1 5075 86089
1 4105 97424
0 2217 81602
0 617 96622
0 8352 91471
0 18239 84467
0 8261 93807
1 4982 91805
0 14594 82716
1 17101 98707
1 10728 83184
1 6849 81983
0 2429 94907
0 3359 85731
1 17115 81280
0 1881 92334
0 12673 81780
0 16046 88560
0 18126 88647
1 17195 97632
1 16099 91230
0 3498 97956
0 11628 91660
0 5690 92397
0 17652 97479
1 3767 84212
0 9784 98956
0 8401 88733
0 5398 99962
1 13318 95679
0 5600 88964
0 17523 86673
0 7392 82342
0 3326 84537
1 17108 91204
1 15663 81133
0 15865 92947
0 18879 88049
0 17054 83042
0 10036 90622
0 2302 82031
1 11919 91901
0 17360 81734
1 11990 95258
1 12257 85557
0 15292 96798
0 8761 94150
0 17274 81001
0 15089 99723
0 12428 81254
0 8830 93550
0 6004 92610
1 7078 89038
0 8584 93362
0 16077 86352
1 11919 99090
0 14748 97330
0 348 87923
0 423 82932
0 9771 96529
0 12547 83401
0 5069 88783
0 7751 95994
1 17300 83398
0 8324 87168
0 8916 94235
1 3731 98952
0 11488 98069
0 16233 87049
0 17544 98611
0 17685 93670
0 19770 88957
1 10528 94686
0 15687 83005
1 7120 91212
0 6620 93536
1 11684 87172
0 14342 86408
1 5417 81093
0 1715 98914
0 12612 94760
0 5649 92116
0 2542 97592
0 9003 98478
1 5000 90656
0 6911 94545
0 18429 99902
1 6850 92491
1 3473 84450
0 2892 96998
0 13761 81281
0 13826 89857
0 4797 98221
1 11892 92408
1 13387 83062
0 3541 82311
0 13630 97962
1 7083 93032
1 7477 99145
0 9229 95880
0 15233 86463
0 4512 82494
1 11910 87463
0 13263 91707
1 3344 99278
0 15418 93231
1 2662 93681
0 11162 91205
1 1137 85950
1 13561 82398
0 2772 95195
0 2452 82833
0 13786 98165
1 1411 83613
1 5587 93732
1 688 81049
0 13471 89465
1 10074 85767
0 718 99148
0 13137 94575
0 16328 93011
0 3373 93214
0 4018 97118
1 11351 99482
0 2385 94134
0 15773 98128
1 14855 91945
1 10754 99720
0 5068 97759
1 14660 99610
0 19218 90106
1 8813 97686
1 259 92706
0 16995 98501
0 15331 92530
0 4826 95236
0 17332 95890
0 6932 97504
1 11424 98700
0 18129 88559
0 16178 87760
1 18824 82494
0 17558 98825
0 14408 80861
1 639 98600
0 8144 83675
0 2775 88471
0 9611 94798
1 18986 80205
1 973 89410
0 13160 87726
0 107 93448
1 5090 91211
0 8980 87220
0 15331 93805
0 12827 95005
1 9363 99888
0 13658 88239
0 1333 83389
0 6396 97809
0 6018 83171
0 4023 82700
1 5263 85779
0 5815 86577
0 10378 83323
0 18423 89271
1 15652 80321
0 2870 89127
0 19408 89191
1 9764 97235
0 3719 80143
0 1577 97457
0 11656 87367
0 6716 90257
0 4919 92803
1 5710 83595
1 11302 91328
1 19717 89432
0 9944 92928
1 10634 95296
0 8912 97680
1 13438 92795
1 8938 94354
0 125 89081
0 7759 93773
0 11685 80042
0 6283 98336
0 9384 92707
0 15923 97045
0 2509 99211
1 263 85902
0 11707 85083
1 7182 97727
1 14728 91964
1 17674 81336
0 3097 90170
1 2085 84958
1 4919 85425
0 13249 88452
0 661 92888
1 10249 99803
0 3506 82217
0 13070 93076
1 19983 81097
0 10709 90220
0 8544 99530
1 11747 82706
1 15415 81818
0 13387 97921
0 4497 80740
0 18543 98942
1 3044 81119
1 19460 94854
0 18868 96642
1 15286 93796
1 1644 92130
0 16983 97611
0 4428 81636
1 15284 85647
0 1478 92891
0 2723 82280
0 1746 86793
1 17972 86419
0 15026 95323
1 10263 84134
1 12492 96058
0 8100 86221
0 9997 83346
0 13741 83663
0 5385 87693
0 5744 97474
0 15035 92310
1 17903 95137
1 9131 81121
0 11019 83761
1 6765 91042
0 17620 88589
0 11838 94226
0 15602 99220
0 10028 87933
0 6344 92681
1 16004 96939
1 19790 93637
0 547 83943
0 4993 99383
0 15123 91228
0 288 99523
0 17052 84085
0 5286 83260
0 9840 90905
0 5480 84914
0 9683 82336
0 18455 98834
0 2399 84032
0 5973 94873
0 17650 95205
0 18470 83036
1 8780 97946
1 19954 99325
0 13954 98166
0 1477 85557
0 16407 83903
0 11463 90992
0 11730 97888
1 10659 86874
1 4152 80729
0 7734 84231
0 1404 82081
0 2024 95910
0 13662 85457
0 14216 94532
0 8191 84061
0 11558 82814
0 11856 86435
0 18053 86306
1 606 83300
0 16433 93855
1 3999 81091
1 2208 97343
1 5693 88577
0 9543 81312
1 2126 81645
1 15674 93154
0 3841 96920
1 7590 84948
0 12932 89344
0 1496 88248
0 12809 89486
0 8634 99506
1 10171 98298
1 17221 92158
1 8707 89955
1 8357 88898
1 16270 86617
0 3096 87928
0 10333 99425
1 2656 86068
1 2558 87574
0 1978 85378
1 14624 99861
0 15738 95412
0 8482 93557
